timestamp;tag_name;value
20230721T164045;set-h;-72.0
20230721T164045;set-hh;-70.0
20230721T164046;pv;-82.18
20230721T164046;set-ll;-90.0
20230721T164046;set-l;-88.0
20230721T164046;set-h;-72.0
20230721T164046;set-hh;-70.0
20230721T164047;pv;-82.18
20230721T164047;set-ll;-90.0
20230721T164047;set-l;-88.0
20230721T164047;set-h;-72.0
20230721T164047;set-hh;-70.0
20230721T164048;pv;-82.18
20230721T164048;set-ll;-90.0
20230721T164048;set-l;-88.0
20230721T164048;set-h;-72.0
20230721T164048;set-hh;-70.0
20230721T164049;pv;-82.18
20230721T164049;set-ll;-90.0
20230721T164049;set-l;-88.0
20230721T164049;set-h;-72.0
20230721T164049;set-hh;-70.0
20230721T164050;pv;-82.18
20230721T164050;set-ll;-90.0
20230721T164050;set-l;-88.0
20230721T164050;set-h;-72.0
20230721T164050;set-hh;-70.0
20230721T164051;pv;-82.18
20230721T164052;set-ll;-90.0
20230721T164052;set-l;-88.0
20230721T164052;set-h;-72.0
20230721T164052;set-hh;-70.0
20230721T164053;pv;-82.18
20230721T164053;set-ll;-90.0
20230721T164053;set-l;-88.0
20230721T164053;set-h;-72.0
20230721T164053;set-hh;-70.0
20230721T164054;pv;-82.18
20230721T164054;set-ll;-90.0
20230721T164054;set-l;-88.0
20230721T164054;set-h;-72.0
20230721T164054;set-hh;-70.0
20230721T164055;pv;-82.18
20230721T164055;set-ll;-90.0
20230721T164055;set-l;-88.0
20230721T164055;set-h;-72.0
20230721T164055;set-hh;-70.0
20230721T164056;pv;-82.18
20230721T164056;set-ll;-90.0
20230721T164056;set-l;-88.0
20230721T164056;set-h;-72.0
20230721T164056;set-hh;-70.0
20230721T164057;pv;-82.18
20230721T164057;set-ll;-90.0
20230721T164057;set-l;-88.0
20230721T164057;set-h;-72.0
20230721T164057;set-hh;-70.0
20230721T164058;pv;-82.15
20230721T164058;set-ll;-90.0
20230721T164058;set-l;-88.0
20230721T164058;set-h;-72.0
20230721T164058;set-hh;-70.0
20230721T164059;pv;-82.18
20230721T164059;set-ll;-90.0
20230721T164059;set-l;-88.0
20230721T164059;set-h;-72.0
20230721T164059;set-hh;-70.0
20230721T164100;pv;-82.18
20230721T164100;set-ll;-90.0
20230721T164100;set-l;-88.0
20230721T164100;set-h;-72.0
20230721T164100;set-hh;-70.0
20230721T164101;pv;-82.18
20230721T164101;set-ll;-90.0
20230721T164101;set-l;-88.0
20230721T164101;set-h;-72.0
20230721T164101;set-hh;-70.0
20230721T164102;pv;-82.15
20230721T164102;set-ll;-90.0
20230721T164102;set-l;-88.0
20230721T164102;set-h;-72.0
20230721T164103;set-hh;-70.0
20230721T164104;pv;-82.18
20230721T164104;set-ll;-90.0
20230721T164104;set-l;-88.0
20230721T164104;set-h;-72.0
20230721T164104;set-hh;-70.0
20230721T164105;pv;-82.15
20230721T164105;set-ll;-90.0
20230721T164105;set-l;-88.0
20230721T164105;set-h;-72.0
20230721T164105;set-hh;-70.0
20230721T164106;pv;-82.15
20230721T164106;set-ll;-90.0
20230721T164106;set-l;-88.0
20230721T164106;set-h;-72.0
20230721T164106;set-hh;-70.0
20230721T164107;pv;-82.15
20230721T164107;set-ll;-90.0
20230721T164107;set-l;-88.0
20230721T164107;set-h;-72.0
20230721T164107;set-hh;-70.0
20230721T164108;pv;-82.15
20230721T164108;set-ll;-90.0
20230721T164108;set-l;-88.0
20230721T164108;set-h;-72.0
20230721T164108;set-hh;-70.0
20230721T164109;pv;-82.18
20230721T164109;set-ll;-90.0
20230721T164109;set-l;-88.0
20230721T164109;set-h;-72.0
20230721T164109;set-hh;-70.0
20230721T164110;pv;-82.15
20230721T164110;set-ll;-90.0
20230721T164110;set-l;-88.0
20230721T164110;set-h;-72.0
20230721T164110;set-hh;-70.0
20230721T164111;pv;-82.15
20230721T164111;set-ll;-90.0
20230721T164111;set-l;-88.0
20230721T164111;set-h;-72.0
20230721T164111;set-hh;-70.0
20230721T164112;pv;-82.15
20230721T164112;set-ll;-90.0
20230721T164112;set-l;-88.0
20230721T164112;set-h;-72.0
20230721T164112;set-hh;-70.0
20230721T164113;pv;-82.15
20230721T164113;set-ll;-90.0
20230721T164113;set-l;-88.0
20230721T164113;set-h;-72.0
20230721T164113;set-hh;-70.0
20230721T164114;pv;-82.15
20230721T164114;set-ll;-90.0
20230721T164115;set-l;-88.0
20230721T164115;set-h;-72.0
20230721T164115;set-hh;-70.0
20230721T164116;pv;-82.15
20230721T164116;set-ll;-90.0
20230721T164116;set-l;-88.0
20230721T164116;set-h;-72.0
20230721T164116;set-hh;-70.0
20230721T164117;pv;-82.15
20230721T164117;set-ll;-90.0
20230721T164117;set-l;-88.0
20230721T164117;set-h;-72.0
20230721T164117;set-hh;-70.0
20230721T164118;pv;-82.15
20230721T164118;set-ll;-90.0
20230721T164118;set-l;-88.0
20230721T164118;set-h;-72.0
20230721T164118;set-hh;-70.0
20230721T164119;pv;-82.15
20230721T164119;set-ll;-90.0
20230721T164119;set-l;-88.0
20230721T164119;set-h;-72.0
20230721T164119;set-hh;-70.0
20230721T164120;pv;-82.12
20230721T164120;set-ll;-90.0
20230721T164120;set-l;-88.0
20230721T164120;set-h;-72.0
20230721T164120;set-hh;-70.0
20230721T164121;pv;-82.15
20230721T164121;set-ll;-90.0
20230721T164121;set-l;-88.0
20230721T164121;set-h;-72.0
20230721T164121;set-hh;-70.0
20230721T164122;pv;-82.15
20230721T164122;set-ll;-90.0
20230721T164122;set-l;-88.0
20230721T164122;set-h;-72.0
20230721T164122;set-hh;-70.0
20230721T164123;pv;-82.12
20230721T164123;set-ll;-90.0
20230721T164123;set-l;-88.0
20230721T164123;set-h;-72.0
20230721T164123;set-hh;-70.0
20230721T164124;pv;-82.12
20230721T164124;set-ll;-90.0
20230721T164124;set-l;-88.0
20230721T164124;set-h;-72.0
20230721T164124;set-hh;-70.0
20230721T164125;pv;-82.12
20230721T164125;set-ll;-90.0
20230721T164125;set-l;-88.0
20230721T164125;set-h;-72.0
20230721T164125;set-hh;-70.0
20230721T164127;pv;-82.12
20230721T164127;set-ll;-90.0
20230721T164127;set-l;-88.0
20230721T164127;set-h;-72.0
20230721T164127;set-hh;-70.0
20230721T164128;pv;-82.12
20230721T164128;set-ll;-90.0
20230721T164128;set-l;-88.0
20230721T164128;set-h;-72.0
20230721T164128;set-hh;-70.0
20230721T164129;pv;-82.12
20230721T164129;set-ll;-90.0
20230721T164129;set-l;-88.0
20230721T164129;set-h;-72.0
20230721T164129;set-hh;-70.0
20230721T164130;pv;-82.12
20230721T164130;set-ll;-90.0
20230721T164130;set-l;-88.0
20230721T164130;set-h;-72.0
20230721T164130;set-hh;-70.0
20230721T164131;pv;-82.12
20230721T164131;set-ll;-90.0
20230721T164131;set-l;-88.0
20230721T164131;set-h;-72.0
20230721T164131;set-hh;-70.0
20230721T164132;pv;-82.15
20230721T164132;set-ll;-90.0
20230721T164132;set-l;-88.0
20230721T164132;set-h;-72.0
20230721T164132;set-hh;-70.0
20230721T164133;pv;-82.15
20230721T164133;set-ll;-90.0
20230721T164133;set-l;-88.0
20230721T164133;set-h;-72.0
20230721T164133;set-hh;-70.0
20230721T164134;pv;-82.12
20230721T164134;set-ll;-90.0
20230721T164134;set-l;-88.0
20230721T164134;set-h;-72.0
20230721T164134;set-hh;-70.0
20230721T164135;pv;-82.12
20230721T164135;set-ll;-90.0
20230721T164135;set-l;-88.0
20230721T164135;set-h;-72.0
20230721T164135;set-hh;-70.0
20230721T164136;pv;-82.12
20230721T164136;set-ll;-90.0
20230721T164136;set-l;-88.0
20230721T164136;set-h;-72.0
20230721T164136;set-hh;-70.0
20230721T164137;pv;-82.15
20230721T164137;set-ll;-90.0
20230721T164137;set-l;-88.0
20230721T164137;set-h;-72.0
20230721T164137;set-hh;-70.0
20230721T164139;pv;-82.12
20230721T164139;set-ll;-90.0
20230721T164139;set-l;-88.0
20230721T164139;set-h;-72.0
20230721T164139;set-hh;-70.0
20230721T164140;pv;-82.12
20230721T164140;set-ll;-90.0
20230721T164140;set-l;-88.0
20230721T164140;set-h;-72.0
20230721T164140;set-hh;-70.0
20230721T164141;pv;-82.15
20230721T164141;set-ll;-90.0
20230721T164141;set-l;-88.0
20230721T164141;set-h;-72.0
20230721T164141;set-hh;-70.0
20230721T164142;pv;-82.12
20230721T164142;set-ll;-90.0
20230721T164142;set-l;-88.0
20230721T164142;set-h;-72.0
20230721T164142;set-hh;-70.0
20230721T164143;pv;-82.12
20230721T164143;set-ll;-90.0
20230721T164143;set-l;-88.0
20230721T164143;set-h;-72.0
20230721T164143;set-hh;-70.0
20230721T164144;pv;-82.12
20230721T164144;set-ll;-90.0
20230721T164144;set-l;-88.0
20230721T164144;set-h;-72.0
20230721T164144;set-hh;-70.0
20230721T164145;pv;-82.09
20230721T164145;set-ll;-90.0
20230721T164145;set-l;-88.0
20230721T164145;set-h;-72.0
20230721T164145;set-hh;-70.0
20230721T164146;pv;-82.12
20230721T164146;set-ll;-90.0
20230721T164146;set-l;-88.0
20230721T164146;set-h;-72.0
20230721T164146;set-hh;-70.0
20230721T164147;pv;-82.12
20230721T164147;set-ll;-90.0
20230721T164147;set-l;-88.0
20230721T164147;set-h;-72.0
20230721T164147;set-hh;-70.0
20230721T164148;pv;-82.15
20230721T164148;set-ll;-90.0
20230721T164148;set-l;-88.0
20230721T164148;set-h;-72.0
20230721T164148;set-hh;-70.0
20230721T164149;pv;-82.12
20230721T164149;set-ll;-90.0
20230721T164150;set-l;-88.0
20230721T164150;set-h;-72.0
20230721T164150;set-hh;-70.0
20230721T164151;pv;-82.12
20230721T164151;set-ll;-90.0
20230721T164151;set-l;-88.0
20230721T164151;set-h;-72.0
20230721T164151;set-hh;-70.0
20230721T164152;pv;-82.12
20230721T164152;set-ll;-90.0
20230721T164152;set-l;-88.0
20230721T164152;set-h;-72.0
20230721T164152;set-hh;-70.0
20230721T164153;pv;-82.09
20230721T164153;set-ll;-90.0
20230721T164153;set-l;-88.0
20230721T164153;set-h;-72.0
20230721T164153;set-hh;-70.0
20230721T164154;pv;-82.12
20230721T164154;set-ll;-90.0
20230721T164154;set-l;-88.0
20230721T164154;set-h;-72.0
20230721T164154;set-hh;-70.0
20230721T164155;pv;-82.12
20230721T164155;set-ll;-90.0
20230721T164155;set-l;-88.0
20230721T164155;set-h;-72.0
20230721T164155;set-hh;-70.0
20230721T164156;pv;-82.12
20230721T164156;set-ll;-90.0
20230721T164156;set-l;-88.0
20230721T164156;set-h;-72.0
20230721T164156;set-hh;-70.0
20230721T164157;pv;-82.12
20230721T164157;set-ll;-90.0
20230721T164157;set-l;-88.0
20230721T164157;set-h;-72.0
20230721T164157;set-hh;-70.0
20230721T164158;pv;-82.12
20230721T164158;set-ll;-90.0
20230721T164158;set-l;-88.0
20230721T164158;set-h;-72.0
20230721T164158;set-hh;-70.0
20230721T164159;pv;-82.12
20230721T164159;set-ll;-90.0
20230721T164159;set-l;-88.0
20230721T164159;set-h;-72.0
20230721T164159;set-hh;-70.0
20230721T164200;pv;-82.12
20230721T164200;set-ll;-90.0
20230721T164200;set-l;-88.0
20230721T164200;set-h;-72.0
20230721T164200;set-hh;-70.0
20230721T164201;pv;-82.12
20230721T164202;set-ll;-90.0
20230721T164202;set-l;-88.0
20230721T164202;set-h;-72.0
20230721T164202;set-hh;-70.0
20230721T164203;pv;-82.12
20230721T164203;set-ll;-90.0
20230721T164203;set-l;-88.0
20230721T164203;set-h;-72.0
20230721T164203;set-hh;-70.0
20230721T164204;pv;-82.09
20230721T164204;set-ll;-90.0
20230721T164204;set-l;-88.0
20230721T164204;set-h;-72.0
20230721T164204;set-hh;-70.0
20230721T164205;pv;-82.12
20230721T164205;set-ll;-90.0
20230721T164205;set-l;-88.0
20230721T164205;set-h;-72.0
20230721T164205;set-hh;-70.0
20230721T164206;pv;-82.12
20230721T164206;set-ll;-90.0
20230721T164206;set-l;-88.0
20230721T164206;set-h;-72.0
20230721T164206;set-hh;-70.0
20230721T164207;pv;-82.12
20230721T164207;set-ll;-90.0
20230721T164207;set-l;-88.0
20230721T164207;set-h;-72.0
20230721T164207;set-hh;-70.0
20230721T164208;pv;-82.09
20230721T164208;set-ll;-90.0
20230721T164208;set-l;-88.0
20230721T164208;set-h;-72.0
20230721T164208;set-hh;-70.0
20230721T164209;pv;-82.09
20230721T164209;set-ll;-90.0
20230721T164209;set-l;-88.0
20230721T164209;set-h;-72.0
20230721T164209;set-hh;-70.0
20230721T164210;pv;-82.09
20230721T164210;set-ll;-90.0
20230721T164210;set-l;-88.0
20230721T164210;set-h;-72.0
20230721T164210;set-hh;-70.0
20230721T164211;pv;-82.09
20230721T164211;set-ll;-90.0
20230721T164211;set-l;-88.0
20230721T164211;set-h;-72.0
20230721T164211;set-hh;-70.0
20230721T164212;pv;-82.09
20230721T164212;set-ll;-90.0
20230721T164212;set-l;-88.0
20230721T164212;set-h;-72.0
20230721T164212;set-hh;-70.0
20230721T164214;pv;-82.12
20230721T164214;set-ll;-90.0
20230721T164214;set-l;-88.0
20230721T164214;set-h;-72.0
20230721T164214;set-hh;-70.0
20230721T164215;pv;-82.12
20230721T164215;set-ll;-90.0
20230721T164215;set-l;-88.0
20230721T164215;set-h;-72.0
20230721T164215;set-hh;-70.0
20230721T164216;pv;-82.12
20230721T164216;set-ll;-90.0
20230721T164216;set-l;-88.0
20230721T164216;set-h;-72.0
20230721T164216;set-hh;-70.0
20230721T164217;pv;-82.12
20230721T164217;set-ll;-90.0
20230721T164217;set-l;-88.0
20230721T164217;set-h;-72.0
20230721T164217;set-hh;-70.0
20230721T164218;pv;-82.12
20230721T164218;set-ll;-90.0
20230721T164218;set-l;-88.0
20230721T164218;set-h;-72.0
20230721T164218;set-hh;-70.0
20230721T164219;pv;-82.12
20230721T164219;set-ll;-90.0
20230721T164219;set-l;-88.0
20230721T164219;set-h;-72.0
20230721T164219;set-hh;-70.0
20230721T164220;pv;-82.09
20230721T164220;set-ll;-90.0
20230721T164220;set-l;-88.0
20230721T164220;set-h;-72.0
20230721T164220;set-hh;-70.0
20230721T164221;pv;-82.12
20230721T164221;set-ll;-90.0
20230721T164221;set-l;-88.0
20230721T164221;set-h;-72.0
20230721T164221;set-hh;-70.0
20230721T164222;pv;-82.09
20230721T164222;set-ll;-90.0
20230721T164222;set-l;-88.0
20230721T164222;set-h;-72.0
20230721T164222;set-hh;-70.0
20230721T164223;pv;-82.09
20230721T164223;set-ll;-90.0
20230721T164223;set-l;-88.0
20230721T164223;set-h;-72.0
20230721T164223;set-hh;-70.0
20230721T164224;pv;-82.09
20230721T164224;set-ll;-90.0
20230721T164225;set-l;-88.0
20230721T164225;set-h;-72.0
20230721T164225;set-hh;-70.0
20230721T164226;pv;-82.09
20230721T164226;set-ll;-90.0
20230721T164226;set-l;-88.0
20230721T164226;set-h;-72.0
20230721T164226;set-hh;-70.0
20230721T164227;pv;-82.09
20230721T164227;set-ll;-90.0
20230721T164227;set-l;-88.0
20230721T164227;set-h;-72.0
20230721T164227;set-hh;-70.0
20230721T164228;pv;-82.09
20230721T164228;set-ll;-90.0
20230721T164228;set-l;-88.0
20230721T164228;set-h;-72.0
20230721T164228;set-hh;-70.0
20230721T164229;pv;-82.09
20230721T164229;set-ll;-90.0
20230721T164229;set-l;-88.0
20230721T164229;set-h;-72.0
20230721T164229;set-hh;-70.0
20230721T164230;pv;-82.09
20230721T164230;set-ll;-90.0
20230721T164230;set-l;-88.0
20230721T164230;set-h;-72.0
20230721T164230;set-hh;-70.0
20230721T164231;pv;-82.09
20230721T164231;set-ll;-90.0
20230721T164231;set-l;-88.0
20230721T164231;set-h;-72.0
20230721T164231;set-hh;-70.0
20230721T164232;pv;-82.09
20230721T164232;set-ll;-90.0
20230721T164232;set-l;-88.0
20230721T164232;set-h;-72.0
20230721T164232;set-hh;-70.0
20230721T164233;pv;-82.09
20230721T164233;set-ll;-90.0
20230721T164233;set-l;-88.0
20230721T164233;set-h;-72.0
20230721T164233;set-hh;-70.0
20230721T164234;pv;-82.09
20230721T164234;set-ll;-90.0
20230721T164234;set-l;-88.0
20230721T164234;set-h;-72.0
20230721T164234;set-hh;-70.0
20230721T164235;pv;-82.09
20230721T164235;set-ll;-90.0
20230721T164235;set-l;-88.0
20230721T164235;set-h;-72.0
20230721T164235;set-hh;-70.0
20230721T164236;pv;-82.09
20230721T164237;set-ll;-90.0
20230721T164237;set-l;-88.0
20230721T164237;set-h;-72.0
20230721T164237;set-hh;-70.0
20230721T164238;pv;-82.09
20230721T164238;set-ll;-90.0
20230721T164238;set-l;-88.0
20230721T164238;set-h;-72.0
20230721T164238;set-hh;-70.0
20230721T164239;pv;-82.09
20230721T164239;set-ll;-90.0
20230721T164239;set-l;-88.0
20230721T164239;set-h;-72.0
20230721T164239;set-hh;-70.0
20230721T164240;pv;-82.09
20230721T164240;set-ll;-90.0
20230721T164240;set-l;-88.0
20230721T164240;set-h;-72.0
20230721T164240;set-hh;-70.0
20230721T164241;pv;-82.09
20230721T164241;set-ll;-90.0
20230721T164241;set-l;-88.0
20230721T164241;set-h;-72.0
20230721T164241;set-hh;-70.0
20230721T164242;pv;-82.09
20230721T164242;set-ll;-90.0
20230721T164242;set-l;-88.0
20230721T164242;set-h;-72.0
20230721T164242;set-hh;-70.0
20230721T164243;pv;-82.09
20230721T164243;set-ll;-90.0
20230721T164243;set-l;-88.0
20230721T164243;set-h;-72.0
20230721T164243;set-hh;-70.0
20230721T164244;pv;-82.09
20230721T164244;set-ll;-90.0
20230721T164244;set-l;-88.0
20230721T164244;set-h;-72.0
20230721T164244;set-hh;-70.0
20230721T164245;pv;-82.09
20230721T164245;set-ll;-90.0
20230721T164245;set-l;-88.0
20230721T164245;set-h;-72.0
20230721T164245;set-hh;-70.0
20230721T164246;pv;-82.09
20230721T164246;set-ll;-90.0
20230721T164246;set-l;-88.0
20230721T164246;set-h;-72.0
20230721T164246;set-hh;-70.0
20230721T164247;pv;-82.09
20230721T164247;set-ll;-90.0
20230721T164247;set-l;-88.0
20230721T164247;set-h;-72.0
20230721T164247;set-hh;-70.0
20230721T164249;pv;-82.09
20230721T164249;set-ll;-90.0
20230721T164249;set-l;-88.0
20230721T164249;set-h;-72.0
20230721T164249;set-hh;-70.0
20230721T164250;pv;-82.09
20230721T164250;set-ll;-90.0
20230721T164250;set-l;-88.0
20230721T164250;set-h;-72.0
20230721T164250;set-hh;-70.0
20230721T164251;pv;-82.09
20230721T164251;set-ll;-90.0
20230721T164251;set-l;-88.0
20230721T164251;set-h;-72.0
20230721T164251;set-hh;-70.0
20230721T164252;pv;-82.09
20230721T164252;set-ll;-90.0
20230721T164252;set-l;-88.0
20230721T164252;set-h;-72.0
20230721T164252;set-hh;-70.0
20230721T164253;pv;-82.09
20230721T164253;set-ll;-90.0
20230721T164253;set-l;-88.0
20230721T164253;set-h;-72.0
20230721T164253;set-hh;-70.0
20230721T164254;pv;-82.09
20230721T164254;set-ll;-90.0
20230721T164254;set-l;-88.0
20230721T164254;set-h;-72.0
20230721T164254;set-hh;-70.0
20230721T164255;pv;-82.09
20230721T164255;set-ll;-90.0
20230721T164255;set-l;-88.0
20230721T164255;set-h;-72.0
20230721T164255;set-hh;-70.0
20230721T164256;pv;-82.09
20230721T164256;set-ll;-90.0
20230721T164256;set-l;-88.0
20230721T164256;set-h;-72.0
20230721T164256;set-hh;-70.0
20230721T164257;pv;-82.09
20230721T164257;set-ll;-90.0
20230721T164257;set-l;-88.0
20230721T164257;set-h;-72.0
20230721T164257;set-hh;-70.0
20230721T164258;pv;-82.09
20230721T164258;set-ll;-90.0
20230721T164258;set-l;-88.0
20230721T164258;set-h;-72.0
20230721T164258;set-hh;-70.0
20230721T164259;pv;-82.09
20230721T164259;set-ll;-90.0
20230721T164259;set-l;-88.0
20230721T164300;set-h;-72.0
20230721T164300;set-hh;-70.0
20230721T164301;pv;-82.09
20230721T164301;set-ll;-90.0
20230721T164301;set-l;-88.0
20230721T164301;set-h;-72.0
20230721T164301;set-hh;-70.0
20230721T164302;pv;-82.09
20230721T164302;set-ll;-90.0
20230721T164302;set-l;-88.0
20230721T164302;set-h;-72.0
20230721T164302;set-hh;-70.0
20230721T164303;pv;-82.09
20230721T164303;set-ll;-90.0
20230721T164303;set-l;-88.0
20230721T164303;set-h;-72.0
20230721T164303;set-hh;-70.0
20230721T164304;pv;-82.09
20230721T164304;set-ll;-90.0
20230721T164304;set-l;-88.0
20230721T164304;set-h;-72.0
20230721T164304;set-hh;-70.0
20230721T164305;pv;-82.09
20230721T164305;set-ll;-90.0
20230721T164305;set-l;-88.0
20230721T164305;set-h;-72.0
20230721T164305;set-hh;-70.0
20230721T164306;pv;-82.09
20230721T164306;set-ll;-90.0
20230721T164306;set-l;-88.0
20230721T164306;set-h;-72.0
20230721T164306;set-hh;-70.0
20230721T164307;pv;-82.09
20230721T164307;set-ll;-90.0
20230721T164307;set-l;-88.0
20230721T164307;set-h;-72.0
20230721T164307;set-hh;-70.0
20230721T164308;pv;-82.09
20230721T164308;set-ll;-90.0
20230721T164308;set-l;-88.0
20230721T164308;set-h;-72.0
20230721T164308;set-hh;-70.0
20230721T164309;pv;-82.09
20230721T164309;set-ll;-90.0
20230721T164309;set-l;-88.0
20230721T164309;set-h;-72.0
20230721T164309;set-hh;-70.0
20230721T164310;pv;-82.09
20230721T164310;set-ll;-90.0
20230721T164310;set-l;-88.0
20230721T164310;set-h;-72.0
20230721T164310;set-hh;-70.0
20230721T164311;pv;-82.09
20230721T164312;set-ll;-90.0
20230721T164312;set-l;-88.0
20230721T164312;set-h;-72.0
20230721T164312;set-hh;-70.0
20230721T164313;pv;-82.09
20230721T164313;set-ll;-90.0
20230721T164313;set-l;-88.0
20230721T164313;set-h;-72.0
20230721T164313;set-hh;-70.0
20230721T164314;pv;-82.09
20230721T164314;set-ll;-90.0
20230721T164314;set-l;-88.0
20230721T164314;set-h;-72.0
20230721T164314;set-hh;-70.0
20230721T164315;pv;-82.12
20230721T164315;set-ll;-90.0
20230721T164315;set-l;-88.0
20230721T164315;set-h;-72.0
20230721T164315;set-hh;-70.0
20230721T164316;pv;-82.09
20230721T164316;set-ll;-90.0
20230721T164316;set-l;-88.0
20230721T164316;set-h;-72.0
20230721T164316;set-hh;-70.0
20230721T164317;pv;-82.09
20230721T164317;set-ll;-90.0
20230721T164317;set-l;-88.0
20230721T164317;set-h;-72.0
20230721T164317;set-hh;-70.0
20230721T164318;pv;-82.09
20230721T164318;set-ll;-90.0
20230721T164318;set-l;-88.0
20230721T164318;set-h;-72.0
20230721T164318;set-hh;-70.0
20230721T164319;pv;-82.09
20230721T164319;set-ll;-90.0
20230721T164319;set-l;-88.0
20230721T164319;set-h;-72.0
20230721T164319;set-hh;-70.0
20230721T164320;pv;-82.09
20230721T164320;set-ll;-90.0
20230721T164320;set-l;-88.0
20230721T164320;set-h;-72.0
20230721T164320;set-hh;-70.0
20230721T164321;pv;-82.09
20230721T164321;set-ll;-90.0
20230721T164321;set-l;-88.0
20230721T164321;set-h;-72.0
20230721T164321;set-hh;-70.0
20230721T164322;pv;-82.12
20230721T164322;set-ll;-90.0
20230721T164322;set-l;-88.0
20230721T164322;set-h;-72.0
20230721T164323;set-hh;-70.0
20230721T164324;pv;-82.09
20230721T164324;set-ll;-90.0
20230721T164324;set-l;-88.0
20230721T164324;set-h;-72.0
20230721T164324;set-hh;-70.0
20230721T164325;pv;-82.09
20230721T164325;set-ll;-90.0
20230721T164325;set-l;-88.0
20230721T164325;set-h;-72.0
20230721T164325;set-hh;-70.0
20230721T164326;pv;-82.09
20230721T164326;set-ll;-90.0
20230721T164326;set-l;-88.0
20230721T164326;set-h;-72.0
20230721T164326;set-hh;-70.0
20230721T164327;pv;-82.09
20230721T164327;set-ll;-90.0
20230721T164327;set-l;-88.0
20230721T164327;set-h;-72.0
20230721T164327;set-hh;-70.0
20230721T164328;pv;-82.09
20230721T164328;set-ll;-90.0
20230721T164328;set-l;-88.0
